UNIQUE;ID;Description;Hs_HEK293-RIC;Hs_HuH7-RIC;Hs_HeLa-RIC;Hs_HeLa-RBDmap;Hs_JURKAT-2018-RIC;Hs_JURKAT-2018-eRIC;Hs_Cyto-eRIC;Hs_Nuc-eRIC
SNX6;ENSG00000129515;"sorting nexin 6 [Source:HGNC Symbol;Acc:HGNC:14970]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SNX9;ENSG00000130340;"sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SOAT1;ENSG00000057252;"sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SON;ENSG00000159140;"SON DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]";TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE
SORBS1;ENSG00000095637;"sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
SORBS2;ENSG00000154556;"sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SORD;ENSG00000140263;"sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SORL1;ENSG00000137642;"sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SORT1;ENSG00000134243;"sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SOWAHC;ENSG00000198142;"sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SP100;ENSG00000067066;"SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPA17;ENSG00000064199;"sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPAG5;ENSG00000076382;"sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPAG7;ENSG00000091640;"sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPAG9;ENSG00000008294;"sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
SPATA5;ENSG00000145375;"spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPATS2;ENSG00000123352;"spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]";FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SPATS2L;ENSG00000196141;"spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SPCS1;ENSG00000114902;"signal peptidase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23401]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPCS2;ENSG00000118363;"signal peptidase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28962]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPECC1;ENSG00000128487;"sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPECC1L;ENSG00000100014;"sperm antigen with calponin homology and coiled-coil domains 1 like [Source:HGNC Symbol;Acc:HGNC:29022]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPEN;ENSG00000065526;"spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE
SPG20;ENSG00000133104;"spastic paraplegia 20 (Troyer syndrome) [Source:HGNC Symbol;Acc:HGNC:18514]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPG21;ENSG00000090487;"spastic paraplegia 21 (autosomal recessive, Mast syndrome) [Source:HGNC Symbol;Acc:HGNC:20373]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPICE1;ENSG00000163611;"spindle and centriole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:25083]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPOUT1;ENSG00000198917;"SPOUT domain containing methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26933]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SPP2;ENSG00000072080;"secreted phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:11256]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPR;ENSG00000116096;"sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) [Source:HGNC Symbol;Acc:HGNC:11257]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPTAN1;ENSG00000197694;"spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]";FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
SPTBN1;ENSG00000115306;"spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE
SPTBN2;ENSG00000173898;"spectrin beta, non-erythrocytic 2 [Source:HGNC Symbol;Acc:HGNC:11276]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPTBN5;ENSG00000137877;"spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPTLC2;ENSG00000100596;"serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SPTY2D1;ENSG00000179119;"SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SQLE;ENSG00000104549;"squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SQRDL;ENSG00000137767;"sulfide quinone reductase-like (yeast) [Source:HGNC Symbol;Acc:HGNC:20390]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SQSTM1;ENSG00000161011;"sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SRBD1;ENSG00000068784;"S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]";FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
SRCAP;ENSG00000080603;"Snf2 related CREBBP activator protein [Source:HGNC Symbol;Acc:HGNC:16974]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SREBF2;ENSG00000198911;"sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SREK1;ENSG00000153914;"splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SRFBP1;ENSG00000151304;"serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SRI;ENSG00000075142;"sorcin [Source:HGNC Symbol;Acc:HGNC:11292]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SRM;ENSG00000116649;"spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SRP14;ENSG00000140319;"signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
SRP19;ENSG00000153037;"signal recognition particle 19 [Source:HGNC Symbol;Acc:HGNC:11300]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SRP54;ENSG00000100883;"signal recognition particle 54 [Source:HGNC Symbol;Acc:HGNC:11301]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
SRP68;ENSG00000167881;"signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
SRP72;ENSG00000174780;"signal recognition particle 72 [Source:HGNC Symbol;Acc:HGNC:11303]";TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
SRP9;ENSG00000143742;"signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SRPK1;ENSG00000096063;"SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]";TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
SRPK2;ENSG00000135250;"SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]";TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SRPRA;ENSG00000182934;"SRP receptor alpha subunit [Source:HGNC Symbol;Acc:HGNC:11307]";FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
SRPRB;ENSG00000144867;"SRP receptor beta subunit [Source:HGNC Symbol;Acc:HGNC:24085]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
SRRM1;ENSG00000133226;"serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]";TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
SRRM2;ENSG00000167978;"serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]";TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
SRRT;ENSG00000087087;"serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE
SRSF1;ENSG00000136450;"serine and arginine rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF10;ENSG00000188529;"serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]";TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE
SRSF11;ENSG00000116754;"serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]";TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
SRSF12;ENSG00000154548;"serine and arginine rich splicing factor 12 [Source:HGNC Symbol;Acc:HGNC:21220]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SRSF2;ENSG00000161547;"serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF3;ENSG00000112081;"serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF4;ENSG00000116350;"serine and arginine rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE
SRSF5;ENSG00000100650;"serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF6;ENSG00000124193;"serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF7;ENSG00000115875;"serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SRSF8;ENSG00000263465;"serine and arginine rich splicing factor 8 [Source:HGNC Symbol;Acc:HGNC:16988]";TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
SRSF9;ENSG00000111786;"serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SSB;ENSG00000138385;"Sjogren syndrome antigen B [Source:HGNC Symbol;Acc:HGNC:11316]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SSBP1;ENSG00000106028|ENSG00000262771;"single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SSFA2;ENSG00000138434;"sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SSR1;ENSG00000124783;"signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SSR4;ENSG00000180879;"signal sequence receptor subunit 4 [Source:HGNC Symbol;Acc:HGNC:11326]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SSRP1;ENSG00000149136;"structure specific recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:11327]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
ST13;ENSG00000100380;"suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
STAG2;ENSG00000101972;"stromal antigen 2 [Source:HGNC Symbol;Acc:HGNC:11355]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STAMBP;ENSG00000124356;"STAM binding protein [Source:HGNC Symbol;Acc:HGNC:16950]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STARD3NL;ENSG00000010270;"STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STARD9;ENSG00000159433;"StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STAT1;ENSG00000115415;"signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
STAT3;ENSG00000168610;"signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
STAT5B;ENSG00000173757;"signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STAT6;ENSG00000166888;"signal transducer and activator of transcription 6 [Source:HGNC Symbol;Acc:HGNC:11368]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STAU1;ENSG00000124214;"staufen double-stranded RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11370]";TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
STAU2;ENSG00000040341;"staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE
STIM1;ENSG00000167323;"stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STIP1;ENSG00000168439;"stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
STK10;ENSG00000072786;"serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
STK38;ENSG00000112079;"serine/threonine kinase 38 [Source:HGNC Symbol;Acc:HGNC:17847]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
STK39;ENSG00000198648;"serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
STOM;ENSG00000148175;"stomatin [Source:HGNC Symbol;Acc:HGNC:3383]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STOML2;ENSG00000165283;"stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
STRAP;ENSG00000023734;"serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
STRBP;ENSG00000165209;"spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
STRN;ENSG00000115808;"striatin [Source:HGNC Symbol;Acc:HGNC:11424]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STRN4;ENSG00000090372;"striatin 4 [Source:HGNC Symbol;Acc:HGNC:15721]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STT3A;ENSG00000134910;"STT3A, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:6172]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STT3B;ENSG00000163527;"STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:30611]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STX18;ENSG00000168818;"syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
STX7;ENSG00000079950;"syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STXBP1;ENSG00000136854;"syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
STXBP3;ENSG00000116266;"syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
STXBP4;ENSG00000166263;"syntaxin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19694]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SUB1;ENSG00000113387;"SUB1 homolog, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:19985]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
SUCLA2;ENSG00000136143;"succinate-CoA ligase ADP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11448]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SUCLG1;ENSG00000163541;"succinate-CoA ligase alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
SUCLG2;ENSG00000172340;"succinate-CoA ligase GDP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11450]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SUCO;ENSG00000094975;"SUN domain containing ossification factor [Source:HGNC Symbol;Acc:HGNC:1240]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
SUGP1;ENSG00000105705;"SURP and G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18643]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
SUGP2;ENSG00000064607;"SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SUGT1;ENSG00000165416;"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SUMO1;ENSG00000116030;"small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]";FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE
SUMO2;ENSG00000188612;"small ubiquitin-like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]";TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
SUMO3;ENSG00000184900;"small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
SUN1;ENSG00000164828;"Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SUN2;ENSG00000100242;"Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
SUPT16H;ENSG00000092201;"SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]";TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SUPT5H;ENSG00000196235;"SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]";TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE
SUPT6H;ENSG00000109111;"SPT6 homolog, histone chaperone [Source:HGNC Symbol;Acc:HGNC:11470]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE
SUPV3L1;ENSG00000156502;"Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SURF2;ENSG00000148291|ENSG00000281024;"surfeit 2 [Source:HGNC Symbol;Acc:HGNC:11475]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SURF4;ENSG00000148248|ENSG00000280951;"surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SURF6;ENSG00000148296|ENSG00000281309;"surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
SUSD5;ENSG00000173705;"sushi domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29061]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SUZ12;ENSG00000178691;"SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SV2A;ENSG00000159164;"synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SVIL;ENSG00000197321;"supervillin [Source:HGNC Symbol;Acc:HGNC:11480]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYF2;ENSG00000117614;"SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SYMPK;ENSG00000125755;"symplekin [Source:HGNC Symbol;Acc:HGNC:22935]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNCRIP;ENSG00000135316;"synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
SYNE1;ENSG00000131018;"spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNE2;ENSG00000054654;"spectrin repeat containing nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:17084]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNGR1;ENSG00000100321;"synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNGR2;ENSG00000108639;"synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNJ2BP;ENSG00000213463;"synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYNRG;ENSG00000274047|ENSG00000275066;"synergin gamma [Source:HGNC Symbol;Acc:HGNC:557]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYPL1;ENSG00000008282;"synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
SYVN1;ENSG00000162298;"synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
TAB2;ENSG00000055208;"TGF-beta activated kinase 1/MAP3K7 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
TACC2;ENSG00000138162;"transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
TACC3;ENSG00000013810;"transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
